"id";"nombre";"abreviatura";"urlgob";"url";"facebook";"twitter";"instagram";"linkedin";"youtube";"tiktok"
1734;"Municipalidad Distrital de Cura Mori";"MDCM";"/municuramori";"www.gob.pe/municuramori";"www.facebook.com/Municipalidadcuramori/";"";"";"";"www.youtube.com/@MunicipalidaddeCuraMori";""
1735;"Municipalidad Distrital de El Tallán";"MDET";"/munieltallan";"www.gob.pe/munieltallan";"www.facebook.com/people/Municipalidad-Distrital-de-El-Tall%C3%A1n/100064593646554/";"";"";"";"";""
1736;"Municipalidad Distrital de La Arena";"MDLA";"/munilaarena";"www.gob.pe/munilaarena";"www.facebook.com/munilaarena.gob.pe/";"";"";"";"www.youtube.com/@MDLaArena";""
1737;"Municipalidad Distrital de La Unión - Piura";"MDLU";"/munilaunion-piura";"www.gob.pe/munilaunion-piura";"www.facebook.com/profile.php?id=100088955027724";"";"";"";"www.youtube.com/user/munilaunionpiura";""
1738;"Municipalidad Distrital de Tambogrande";"MDT";"/munitambogrande";"www.gob.pe/munitambogrande";"www.facebook.com/people/Municipalidad-Distrital-de-Tambogrande-2023-2026/100069325174986/";"";"";"";"www.youtube.com/@municipalidaddistritaldetambog?si=pr-BvguL1RLP0d1C";"www.tiktok.com/@munitambogrande"
1739;"Municipalidad Distrital Veintiséis de Octubre";"MDVO";"/muniveintiseisdeoctubre";"www.gob.pe/muniveintiseisdeoctubre";"www.facebook.com/MunicipioVeintiseisDeOctubre/";"";"www.instagram.com/muniveintiseisdeoctubre/";"";"www.youtube.com/@munivientiseisdeoctubre3449/featured";""
1740;"Municipalidad Provincial de Piura";"MPP";"/munipiura";"www.gob.pe/munipiura";"www.facebook.com/MuniPiura/";"www.twitter.com/muni_piura";"";"";"www.youtube.com/user/munipiura";""
1741;"Municipalidad Distrital de Bernal";"MDB";"/munibernal";"www.gob.pe/munibernal";"www.facebook.com/profile.php?id=100094006575281";"";"";"";"";""
1742;"Municipalidad Distrital de Cristo Nos Valga";"MDCNV";"/municristonosvalga";"www.gob.pe/municristonosvalga";"www.facebook.com/profile.php?id=100088991988422&mibextid=ZbWKwL";"";"";"";"";""
1743;"Municipalidad Distrital de Rinconada Llicuar";"";"/municipalidad-distrital-de-rinconada-llicuar";"www.gob.pe/municipalidad-distrital-de-rincona";"www.facebook.com/profile.php?id=100089230155287";"";"";"";"";""
1744;"Municipalidad Distrital de Vice";"MD - VICE";"/munivice";"www.gob.pe/munivice";"www.facebook.com/MunicipalidadDistritalDeVicePaginaOficial";"";"";"";"www.youtube.com/channel/UCn8Nw5UKoz6tSTARJYkDefQ";"www.tiktok.com/@munivice"
1745;"Municipalidad Provincial de Sechura";"MPS";"/munisechura";"www.gob.pe/munisechura";"www.facebook.com/Municipalidad-Provincial-de-Sechura-389755301829397/";"www.twitter.com/Muni_Sechura";"www.instagram.com/muni_sechura/";"";"www.youtube.com/channel/UC1oIPziXTv3VbKzn8cXccMA";""
1746;"Municipalidad Distrital de Ignacio Escudero";"MDIE";"/muniignacioescudero";"www.gob.pe/muniignacioescudero";"www.facebook.com/m.d.ignacio.escudero.7";"";"";"";"";""
1747;"Municipalidad Distrital de Lancones";"MDL";"/munilancones";"www.gob.pe/munilancones";"www.facebook.com/MuniLanconesDistrital";"";"";"";"www.youtube.com/channel/UCYV-gpOzUQOIsSnHGJY_maQ";""
1748;"Municipalidad Distrital de Marcavelica";"MDM";"/munimarcavelica";"www.gob.pe/munimarcavelica";"www.facebook.com/munimarcavelica";"";"www.instagram.com/muni.marcavelica";"";"www.youtube.com/@municipalidaddemarcavelica";"www.tiktok.com/@mun.marcavelica"
1749;"Municipalidad Distrital de Miguel Checa";"MD-MIGUEL CHECA";"/munimiguelcheca";"www.gob.pe/munimiguelcheca";"www.facebook.com/profile.php?id=100090374320810";"";"www.instagram.com/munimiguelcheca/";"";"";"www.tiktok.com/@munimiguelcheca"
1750;"Municipalidad Distrital de Querecotillo";"MDQ";"/muniquerecotillo";"www.gob.pe/muniquerecotillo";"www.facebook.com/MuniQuerecotillo/";"";"www.instagram.com/municipalidadquerecotillo/";"";"www.youtube.com/channel/UCjlaP2D3BJl7eBkaqnfDa8Q/videos";""
1751;"Municipalidad Distrital de Salitral - Sullana";"MDS";"/munisalitral-sullana";"www.gob.pe/munisalitral-sullana";"www.facebook.com/profile.php?id=100069549547528&mibextid=ZbWKwL";"";"";"";"";""
1752;"Municipalidad Distrital de El Alto";"MDEA";"/munielalto";"www.gob.pe/munielalto";"www.facebook.com/municipalidaddistritalelalto?locale=es_LA";"";"www.instagram.com/municipalidaddistritalelalto/";"";"www.youtube.com/@municipalidadelalto/";""
1753;"Municipalidad Distrital La Brea";"MDLB";"/munilabrea";"www.gob.pe/munilabrea";"www.facebook.com/munilabreanegritos?locale=es_LA";"";"";"";"";""
1754;"Municipalidad Distrital de Lobitos";"MDL";"/munilobitos";"www.gob.pe/munilobitos";"www.facebook.com/MunLobitos";"";"";"";"";""
1755;"Municipalidad Distrital de Los Organos";"MDLO";"/munilosorganos";"www.gob.pe/munilosorganos";"www.facebook.com/profile.php?id=100088900847132";"";"www.instagram.com/municipalidadlosorganos?igsh=YnlmaHBqOHN6MHk3";"";"";"www.tiktok.com/@munilosorganosmdlo"
1756;"Municipalidad Distrital de Mancora";"MDMancora";"/munimancora";"www.gob.pe/munimancora";"www.facebook.com/munimancora";"";"";"";"";""
1757;"Municipalidad Provincial de Talara";"MPT";"/munitalara";"www.gob.pe/munitalara";"www.facebook.com/munitalara";"www.twitter.com/munitalara_pe";"www.instagram.com/municipalidaddetalara";"";"www.youtube.com/channel/UCD3-raaQErjUWVLFxFZwQ4A/videos";""
1758;"Municipalidad Distrital de Achaya";"MDA";"/muniachaya";"www.gob.pe/muniachaya";"www.facebook.com/MunicipalidadAchaya";"";"";"";"";""
1759;"Municipalidad Distrital de Asillo";"MD -ASILLO";"/muniasillo";"www.gob.pe/muniasillo";"www.facebook.com/MuniAsilloPuno";"";"";"";"www.youtube.com/channel/UC_Bhr_3IQC7haKDN7MLOFDg";"www.tiktok.com/@muniasillo"
1760;"Municipalidad Distrital de Caminaca";"";"/municaminaca";"www.gob.pe/municaminaca";"www.facebook.com/profile.php?id=100064368951799&sk=about&locale=es_LA";"";"";"";"";""
1761;"Municipalidad Distrital de José Domingo Choquehuanca";"";"/munijosedomingochoquehuanca";"www.gob.pe/munijosedomingochoquehuanca";"www.facebook.com/100089950293101";"";"";"";"";""
1762;"Municipalidad Distrital de Muñani";"MD - Muñani";"/munimunani";"www.gob.pe/munimunani";"www.facebook.com/profile.php?id=100089313183237";"";"";"";"";"www.tiktok.com/@munaniparatodosnmd1yn"
1763;"Municipalidad Distrital de Samán";"MDS";"/munisaman";"www.gob.pe/munisaman";"www.facebook.com/profile.php?id=100089221302651";"";"";"";"";""
1764;"Municipalidad Distrital de San Antón";"MDSA";"/munisananton";"www.gob.pe/munisananton";"www.facebook.com/profile.php?id=100081254378662";"";"";"";"www.youtube.com/@MunicipalidadSanAnton";""
1765;"Municipalidad Distrital de Tirapata";"MDT";"/munitirapata";"www.gob.pe/munitirapata";"www.facebook.com/profile.php?id=100081440365575";"";"";"";"";""
1766;"Municipalidad Provincial de Azángaro";"MPA";"/muniazangaro";"www.gob.pe/muniazangaro";"www.facebook.com/muniazangaro2023";"";"";"";"";""
1767;"Municipalidad Distrital de Ajoyani";"MDA";"/muniajoyani";"www.gob.pe/muniajoyani";"www.facebook.com/profile.php?id=100091745002947";"";"";"";"";""
1768;"Municipalidad Distrital de Ayapata (Md Ayapata)";"MDA";"/muniayapata";"www.gob.pe/muniayapata";"www.facebook.com/MunicipalidaddeAyapata/";"";"";"";"www.youtube.com/channel/UC4z7f2kZrJD6RNmriexGWLA";""
1769;"Municipalidad Distrital de Crucero";"MDC";"/municrucero";"www.gob.pe/municrucero";"www.facebook.com/Municipalidad-Distrital-Crucero-1595353903930373";"";"";"";"";""
1770;"Municipalidad Distrital Ollachea";"MDO";"/muniollachea";"www.gob.pe/muniollachea";"www.facebook.com/100091543801591";"";"";"";"";""
1771;"Municipalidad Distrital de San Gabán";"MPSG";"/munisangaban";"www.gob.pe/munisangaban";"www.facebook.com/profile.php?id=100089581081019";"";"";"";"";""
1772;"Municipalidad Distrital de Usicayos";"MDU";"/muniusicayos";"www.gob.pe/muniusicayos";"www.facebook.com/muniusicayos.usicayos";"";"";"";"www.youtube.com/user/MuniUsicayos";""
1773;"Municipalidad Provincial de Carabaya";"MP-CARABAYA";"/municarabaya";"www.gob.pe/municarabaya";"www.facebook.com/municarabaya/";"";"";"";"www.youtube.com/channel/UC2jw4OSugg9w99BI30cAzBg";""
1774;"Municipalidad Distrital de Desaguadero";"MDD";"/munidesaguadero";"www.gob.pe/munidesaguadero";"www.facebook.com/MunicipalidadDesa";"";"";"";"";"www.tiktok.com/@muni.desaguadero"
1775;"Municipalidad Distrital de Kelluyo";"";"/munikelluyo";"www.gob.pe/munikelluyo";"www.facebook.com/MunicipalidadDeKelluyo";"";"";"";"";""
1776;"Municipalidad Distrital de Pisacoma";"MDP";"/munipisacoma";"www.gob.pe/munipisacoma";"www.facebook.com/profile.php?id=61555683550086";"";"";"";"";""
1777;"Municipalidad Distrital de Zepita";"MDZ";"/munizepita";"www.gob.pe/munizepita";"www.facebook.com/profile.php?id=100084271604086";"";"";"";"www.youtube.com/@MunicipalidadDistritaldeZepita";""
1778;"Municipalidad Provincial de Chucuito Juli";"MPCHJ";"/munichucuitojuli";"www.gob.pe/munichucuitojuli";"www.facebook.com/profile.php?id=100090002585705";"";"";"";"www.youtube.com/@munijuli/videos";""
1779;"Municipalidad Distrital de Rosaspata";"MDR";"/munirosaspata";"www.gob.pe/munirosaspata";"www.facebook.com/profile.php?id=100090781976607";"";"";"";"";"www.tiktok.com/@munirosaspata"
1780;"Municipalidad Distrital de Taraco";"MDT";"/munitaraco";"www.gob.pe/munitaraco";"www.facebook.com/MunicipalidadDistritalTaraco";"";"";"";"";""
1781;"Municipalidad Provincial de Huancané";"MPH";"/munihuancane";"www.gob.pe/munihuancane";"www.facebook.com/profile.php?id=100089382513196";"";"";"";"";""
1782;"Municipalidad Distrital de Cabanilla";"MDC";"/municabanilla";"www.gob.pe/municabanilla";"www.facebook.com/cabanilla2023";"";"";"";"";""
1783;"Municipalidad Distrital de Paratia";"";"/muniparatia";"www.gob.pe/muniparatia";"www.facebook.com/profile.php?id=100089658848691";"";"";"";"";""
1784;"Municipalidad Distrital de Pucará - Puno";"MDP";"/munipucara-puno";"www.gob.pe/munipucara-puno";"www.facebook.com/profile.php?id=100091524323003";"";"";"";"";""
1785;"Municipalidad Distrital de Santa Lucía - Lampa";"MDSL";"/munisantalucia-lampa";"www.gob.pe/munisantalucia-lampa";"www.facebook.com/profile.php?id=100089283033917";"";"";"";"";""
1786;"Municipalidad Distrital de Vilavila";"MDV";"/munivilavila";"www.gob.pe/munivilavila";"www.facebook.com/profile.php?id=100091834816760";"";"";"";"";""
1787;"Municipalidad Distrital de Antauta";"MDA";"/muniantauta";"www.gob.pe/muniantauta";"www.facebook.com/profile.php?id=100089567393246&mibextid=ZbWKwL";"";"";"";"";"www.tiktok.com/upload"
1788;"Municipalidad Distrital de Llalli";"MDLL";"/munillalli";"www.gob.pe/munillalli";"www.facebook.com/people/Municipalidad-Distrital-de-Llalli-2023-2026/100083897534130/?sfnsn=wa&mibextid=RUbZ1f";"";"";"";"";""
1789;"Municipalidad Distrital de Macari";"MDM";"/munimacari";"www.gob.pe/munimacari";"www.facebook.com/p/Municipalidad-Distrital-de-Macar%C3%AD-100078765760355/";"";"";"";"";""
1790;"Municipalidad Distrital de Nuñoa";"MDN";"/muninunoa";"www.gob.pe/muninunoa";"www.facebook.com/100089093534976";"";"";"";"";""
1791;"Municipalidad Distrital de Orurillo";"MDO";"/muniorurillo";"www.gob.pe/muniorurillo";"www.facebook.com/MunicipalidadOrurilloMelgar";"";"";"";"";""
1792;"Municipalidad Distrital de Santa Rosa - Melgar";"MDSR";"/munisantarosa-melgar";"www.gob.pe/munisantarosa-melgar";"www.facebook.com/MunicipalidadDistritalSantaRosaMelgar?locale=es_LA";"";"";"";"";""
1793;"Municipalidad Distrital de Umachiri";"MDU";"/muniumachiri";"www.gob.pe/muniumachiri";"www.facebook.com/profile.php?id=100054104645991&mibextid=ZbWKwL";"";"";"";"";""
1794;"Municipalidad Provincial de Moho";"MPM";"/munimoho";"www.gob.pe/munimoho";"www.facebook.com/profile.php?id=100084343180463";"";"www.instagram.com/municipalidadprovincialdemoho";"";"www.youtube.com/channel/UCAwPlr53cOMIeUOajj9FMqQ";""
1795;"Municipalidad Distrital de Amantani";"MDA";"/muniamantani";"www.gob.pe/muniamantani";"www.facebook.com/municipalidaddistritalamantani/";"";"";"";"";""
1796;"Municipalidad Distrital de Atuncolla";"MDA";"/muniatuncolla";"www.gob.pe/muniatuncolla";"www.facebook.com/Municipalidad-Distrital-de-Atuncolla-104082414703708";"";"";"";"";""
1797;"Municipalidad Distrital de Chucuito";"MDCH";"/munichucuito";"www.gob.pe/munichucuito";"www.facebook.com/munichucuito2023?mibextid=ZbWKwL&_rdc=1&_rdr";"";"";"";"";"www.tiktok.com/@distritochucuito"
1798;"Municipalidad Distrital de Mañazo";"MDM";"/munimanazo";"www.gob.pe/munimanazo";"www.facebook.com/profile.php?id=100089683297878";"";"";"";"";""
1799;"Municipalidad Distrital de Pichacani";"MDP";"/munipichacani";"www.gob.pe/munipichacani";"www.facebook.com/profile.php?id=100085349660339";"";"";"";"";""
1800;"Municipalidad Distrital de Vilque";"MD - Vilque";"/munivilque";"www.gob.pe/munivilque";"www.facebook.com/profile.php?id=100089023609498";"";"";"";"";""
1801;"Municipalidad Provincial de Puno";"MPP";"/munipuno";"www.gob.pe/munipuno";"www.facebook.com/municipalidadpuno/";"";"";"";"www.youtube.com/channel/UC9VAVxX_B-oliqIdt5x2DXQ";"www.tiktok.com/@munipuno"
1802;"Municipalidad Provincial de San Antonio de Putina";"MPSAP";"/munisanantoniodeputina";"www.gob.pe/munisanantoniodeputina";"www.facebook.com/profile.php?id=100064290835664";"";"";"";"www.youtube.com/channel/UCCdCUCx6oMDH9h2-N928qZg";""
1803;"Municipalidad Distrital de Cabana - San Roman";"MDC";"/municabana-sanroman";"www.gob.pe/municabana-sanroman";"www.facebook.com//pages/category/Government-Organization/Municipalidad-Distrital-De-Cabana-San-Roman-Puno-2019-2022-2269638373354814/";"";"";"";"";""
1804;"Municipalidad Distrital de Cabanillas";"MDC";"/municabanillas";"www.gob.pe/municabanillas";"www.facebook.com/profile.php?id=100088904749084";"";"";"";"";""
1805;"Municipalidad Distrital de Caracoto";"MDC";"/municaracoto";"www.gob.pe/municaracoto";"www.facebook.com/profile.php?id=100088904509577";"";"";"";"";""
1806;"Municipalidad Provincial de San Román - Juliaca";"MPSR";"/munisanroman";"www.gob.pe/munisanroman";"www.facebook.com/Municipalidad-Provincial-de-San-Román-Juliaca-105284318184924";"";"";"";"";""
1807;"Municipalidad Distrital de Alto Inambari";"MDAI";"/munialtoinambari";"www.gob.pe/munialtoinambari";"www.facebook.com/MunicipalidadDistritalAltoInambari";"";"";"";"";""
1808;"Municipalidad Distrital de Cuyocuyo (Md   Cuyocuyo)";"MD - CUYOCUYO";"/municuyocuyo";"www.gob.pe/municuyocuyo";"www.facebook.com/profile.php?id=100089910451615";"";"";"";"";""
1809;"Municipalidad Distrital de Phara";"MDP";"/muniphara";"www.gob.pe/muniphara";"www.facebook.com/profile.php?id=100089261982985";"";"";"";"";""
1810;"Municipalidad Distrital de San Pedro de Putina Punco (Md Spppunco)";"MD-SPPPUNCO";"/munisanpedrodeputinapunco";"www.gob.pe/munisanpedrodeputinapunco";"www.facebook.com/profile.php?id=100089232984562&mibextid=JRoKGi";"";"";"";"";""
1811;"Municipalidad Provincial de Sandia";"MPS";"/munisandia";"www.gob.pe/munisandia";"www.facebook.com/Munisandia2023";"";"";"";"";""
1812;"Municipalidad Provincial de Yunguyo";"MPY";"/muniyunguyo";"www.gob.pe/muniyunguyo";"www.facebook.com/MuncipalidadProvincialYunguyo";"www.twitter.com/MuniYunguyo23";"";"";"www.youtube.com/@MUNICIPALIDADPROVINCIALDEYUNGU";"www.tiktok.com/@muniyunguyo"
1813;"Municipalidad Distrital de Alto Biavo";"MDAB";"/munialtobiavo";"www.gob.pe/munialtobiavo";"www.facebook.com/mdabcuzco";"";"www.instagram.com/mdabcuzco";"";"www.youtube.com/@mdabcuzco";"www.tiktok.com/@mdabcuzco"
1814;"Municipalidad Distrital de Bajo Biavo";"MDBB";"/munibajobiavo";"www.gob.pe/munibajobiavo";"www.facebook.com/Bajobiavoavanza";"";"";"";"www.youtube.com/channel/UC8W-TDxSc5LxbcZKtTClzEA";""
1815;"Municipalidad Distrital de Huallaga ";"MDH";"/munihuallaga-huallaga";"www.gob.pe/munihuallaga-huallaga";"www.facebook.com/MDHLEDOY";"";"www.instagram.com/mdhledoy";"";"";""
1816;"Municipalidad Distrital de San Pablo - Bellavista";"MDSP";"/munisanpablo-bellavista";"www.gob.pe/munisanpablo-bellavista";"www.facebook.com/munisanpabloperu.bellavistasanmartin";"";"";"";"";""
1817;"Municipalidad Distrital de San Rafael";"MDSR";"/munisanrafael";"www.gob.pe/munisanrafael";"www.facebook.com/munisanfael98/";"";"";"";"";""
1818;"Municipalidad Distrital de Agua Blanca";"MDAB";"/muniaguablanca";"www.gob.pe/muniaguablanca";"www.facebook.com/mdaguablanca";"";"";"";"";""
1819;"Municipalidad Distrital de San Martín - El Dorado";"MDSM";"/munisanmartin-eldorado";"www.gob.pe/munisanmartin-eldorado";"www.facebook.com/profile.php?id=100091912806114";"";"";"";"";""
1820;"Municipalidad Distrital de Santa Rosa - El Dorado";"MDSR";"/munisantarosa-eldorado";"www.gob.pe/munisantarosa-eldorado";"www.facebook.com/Municipalidaddistritaldesantaros";"";"";"";"";""
1821;"Municipalidad Provincial de El Dorado";"MPD";"/munieldorado";"www.gob.pe/munieldorado";"www.facebook.com/MunicipalidadProvincialDeElDorado";"";"";"";"www.youtube.com/@munieldorado";"www.tiktok.com/@munieldorado"
1822;"Municipalidad Distrital de Alto Saposoa";"MDAS";"/munialtosaposoa";"www.gob.pe/munialtosaposoa";"www.facebook.com/munialtosaposoa/";"";"";"";"";""
1823;"Municipalidad Distrital de Sacanche";"MDS";"/munisacanche";"www.gob.pe/munisacanche";"www.facebook.com/MDSacanche";"";"";"";"";""
1824;"Municipalidad Distrital de Tingo de Saposoa";"MDTS";"/munitingodesaposoa";"www.gob.pe/munitingodesaposoa";"www.facebook.com/muni.tingosaposoa";"";"";"";"";""
1825;"Municipalidad Distrital de Barranquita";"MDB";"/munibarranquita";"www.gob.pe/munibarranquita";"www.facebook.com/minibarranquita?mibextid=ZbWKwL";"";"";"";"";""
1826;"Municipalidad Distrital de Pinto Recodo";"MDPR";"/munipintorecodo";"www.gob.pe/munipintorecodo";"www.facebook.com/profile.php?id=100089097914774";"";"";"";"";""
1827;"Municipalidad Distrital de San Roque de Cumbaza";"MDSRC";"/munisanroquedecumbaza";"www.gob.pe/munisanroquedecumbaza";"www.facebook.com/municipalidaddesanroquedecumbaza/";"";"";"";"";""
1828;"Municipalidad Distrital de Tabalosos";"MDT";"/munitabalosos";"www.gob.pe/munitabalosos";"www.facebook.com/Municipalidad-Distrital-de-Tabalosos-100388602921991";"";"";"";"";""
1829;"Municipalidad Distrital de Zapatero";"MDZ";"/munizapatero";"www.gob.pe/munizapatero";"www.facebook.com/MuniZapatero";"";"";"";"youtube.com/MuniZapatero";""
1830;"Municipalidad Provincial de Lamas";"MPLamas";"/munilamas";"www.gob.pe/munilamas";"www.facebook.com/munlamas";"";"";"";"";""
1831;"Municipalidad Distrital de Huicungo";"MDH";"/munihuicungo";"www.gob.pe/munihuicungo";"www.facebook.com/profile.php?id=100089119034711";"";"";"";"";""
1832;"Municipalidad Distrital de Pachiza";"MDP";"/munipachiza";"www.gob.pe/munipachiza";"www.facebook.com/MunicipalidadDePachiza/";"";"";"";"";""
1833;"Municipalidad Distrital de Pajarillo";"MDP";"/munipajarillo";"www.gob.pe/munipajarillo";"www.facebook.com/MunicipalidadDistritalDePajarillo/?locale=es_LA";"";"";"";"";""
1834;"Municipalidad Provincial de Mariscal Cáceres";"MPMC";"/munijuanjui";"www.gob.pe/munijuanjui";"www.facebook.com/MPMCJuanjui/";"";"";"";"";""
1835;"Municipalidad Distrital de Calzada";"MDC";"/municalzada";"www.gob.pe/municalzada";"www.facebook.com/profile.php?id=100088947232198";"";"";"";"";""
1836;"Municipalidad Distrital de Jepelacio";"MDJ";"/munijepelacio";"www.gob.pe/munijepelacio";"www.facebook.com/mdjepelacio";"";"";"";"www.youtube.com/@municipalidaddistritaldeje891";""
1837;"Municipalidad Distrital de Soritor";"MDS";"/munisoritor";"www.gob.pe/munisoritor";"www.facebook.com/MuniSoritor";"";"www.instagram.com/municipalidaddesoritor/";"";"www.youtube.com/channel/UCZFBY21po8ETnzey9BKb1eg/videos";""
1838;"Municipalidad Distrital de Yantaló";"MDY";"/muniyantalo";"www.gob.pe/muniyantalo";"www.facebook.com/yantalo.tierradeaguajales";"";"";"";"";""
1839;"Municipalidad Provincial de Moyobamba";"MPM";"/munimoyobamba";"www.gob.pe/munimoyobamba";"www.facebook.com/MuniMoyo";"";"www.instagram.com/munimoyobamba";"";"www.youtube.com/channel/UCFq97F-AaIydXqRI0muorIA";"www.tiktok.com/@munimoyotiktok"
1840;"Municipalidad Distrital de Caspisapa";"MDC";"/municaspisapa";"www.gob.pe/municaspisapa";"www.facebook.com/municipalidaddistritaldecaspizapa";"";"";"";"";""
1841;"Municipalidad Distrital de Pucacaca";"MDP";"/munipucacaca";"www.gob.pe/munipucacaca";"www.facebook.com/profile.php?id=100089280400050";"";"";"";"";""
1842;"Municipalidad Distrital de San Cristóbal - Picota";"MDSC";"/munisancristobal-picota";"www.gob.pe/munisancristobal-picota";"www.facebook.com/MunicipalidadDistritaldeSanCristobalOficial";"";"";"";"";""
1843;"Municipalidad Distrital de San Hilarión";"MDSH";"/munisanhilarion";"www.gob.pe/munisanhilarion";"www.facebook.com/profile.php?id=100089303532403&mibextid=ZbWKwL";"";"";"";"";""
1844;"Municipalidad Provincial de Picota";"MPP";"/munipicota";"www.gob.pe/munipicota";"www.facebook.com/minicipalidadprovincialdepicota";"";"";"";"";""
1845;"Municipalidad Distrital de Awajun";"MDA";"/muniawajun";"www.gob.pe/muniawajun";"www.facebook.com/municipalidaddeawajun/";"www.twitter.com/muni_awajun";"www.instagram.com/muni_awajun";"";"";"www.tiktok.com/@muni_awajun"
1846;"Municipalidad Distrital de Elias Soplin Vargas";"MDESV";"/munieliassoplinvargas";"www.gob.pe/munieliassoplinvargas";"www.facebook.com/md.segundajerusalen";"";"";"";"";""
1847;"Municipalidad Distrital de Nueva Cajamarca (Mdnc)";"MDNC";"/muninuevacajamarca";"www.gob.pe/muninuevacajamarca";"www.facebook.com/nuevacajamarca";"";"";"";"";"www.tiktok.com/@mdnc2024"
1848;"Municipalidad Distrital de Pardo Miguel";"MDPM";"/munipardomiguel";"www.gob.pe/munipardomiguel";"www.facebook.com/profile.php?id=100069446472251";"";"";"";"www.youtube.com/@municipalidadpardomiguel7698";""
1849;"Municipalidad Distrital de San Fernando";"MDSF";"/munisanfernando";"www.gob.pe/munisanfernando";"www.facebook.com/Municsanfernando";"";"";"";"";""
